id,time_stamp,pm2.5_atm,pm2.5_cf_1,name
28423,2020-02-01T00:00:00Z,4.1,4.1,GRIZZLY WAY
28423,2022-02-01T00:00:00Z,5.8,5.8,GRIZZLY WAY
28423,2025-04-01T00:00:00Z,2.5,2.5,GRIZZLY WAY
28423,2024-02-01T00:00:00Z,7.7,7.7,GRIZZLY WAY
28423,2023-05-01T00:00:00Z,13.6,17.5,GRIZZLY WAY
28423,2025-05-01T00:00:00Z,2.5,2.5,GRIZZLY WAY
28423,2024-09-01T00:00:00Z,10,10.3,GRIZZLY WAY
28423,2025-03-01T00:00:00Z,2,2,GRIZZLY WAY
28423,2023-04-01T00:00:00Z,5.1,5.4,GRIZZLY WAY
28423,2021-07-01T00:00:00Z,40,52.1,GRIZZLY WAY
28423,2023-10-01T00:00:00Z,11.6,12.3,GRIZZLY WAY
28423,2025-02-01T00:00:00Z,5.6,5.6,GRIZZLY WAY
28423,2021-10-01T00:00:00Z,5.5,5.9,GRIZZLY WAY
28423,2024-11-01T00:00:00Z,9.4,9.4,GRIZZLY WAY
28423,2024-05-01T00:00:00Z,1.6,1.6,GRIZZLY WAY
28423,2025-07-01T00:00:00Z,7.4,7.5,GRIZZLY WAY
28423,2023-07-01T00:00:00Z,10.9,11.5,GRIZZLY WAY
28423,2024-03-01T00:00:00Z,2.8,2.8,GRIZZLY WAY
28423,2024-01-01T00:00:00Z,10,10,GRIZZLY WAY
28423,2024-12-01T00:00:00Z,3.5,3.5,GRIZZLY WAY
28423,2022-01-01T00:00:00Z,8.9,9,GRIZZLY WAY
28423,2020-12-01T00:00:00Z,8.2,8.2,GRIZZLY WAY
28423,2020-01-01T00:00:00Z,6.3,6.4,GRIZZLY WAY
28423,2023-11-01T00:00:00Z,13.9,14.3,GRIZZLY WAY
28423,2024-04-01T00:00:00Z,2.6,2.6,GRIZZLY WAY
28423,2024-07-01T00:00:00Z,86.2,120.6,GRIZZLY WAY
28423,2023-12-01T00:00:00Z,9.8,9.8,GRIZZLY WAY
28423,2024-08-01T00:00:00Z,25.5,31.9,GRIZZLY WAY
28423,2022-05-01T00:00:00Z,2.5,2.5,GRIZZLY WAY
28423,2020-03-01T00:00:00Z,4.9,5,GRIZZLY WAY
28423,2021-08-01T00:00:00Z,30.8,41.2,GRIZZLY WAY
28423,2023-03-01T00:00:00Z,6,6,GRIZZLY WAY
28423,2022-10-01T00:00:00Z,16.4,17,GRIZZLY WAY
28423,2020-05-01T00:00:00Z,2.3,2.3,GRIZZLY WAY
28423,2022-11-01T00:00:00Z,20.1,21,GRIZZLY WAY
