id,time_stamp,pm2.5_atm,pm2.5_cf_1,name
12917,2020-08-01T00:00:00Z,3.3,3.3,Ogden84th
12917,2022-04-01T00:00:00Z,2.9,2.9,Ogden84th
12917,2021-12-01T00:00:00Z,8.2,8.9,Ogden84th
12917,2020-10-01T00:00:00Z,10,10,Ogden84th
12917,2025-04-01T00:00:00Z,5,5.1,Ogden84th
12917,2022-09-01T00:00:00Z,13.1,15.7,Ogden84th
12917,2020-09-01T00:00:00Z,57.2,83.7,Ogden84th
12917,2023-10-01T00:00:00Z,12.5,12.6,Ogden84th
12917,2024-08-01T00:00:00Z,6.2,6.3,Ogden84th
12917,2021-06-01T00:00:00Z,5.9,6.1,Ogden84th
12917,2020-02-01T00:00:00Z,4.6,4.7,Ogden84th
12917,2020-11-01T00:00:00Z,12.1,12.5,Ogden84th
12917,2020-04-01T00:00:00Z,5.6,5.8,Ogden84th
12917,2020-06-01T00:00:00Z,1.7,1.7,Ogden84th
12917,2021-10-01T00:00:00Z,10.2,10.9,Ogden84th
12917,2024-01-01T00:00:00Z,9.7,10.1,Ogden84th
12917,2023-11-01T00:00:00Z,27.6,30.4,Ogden84th
12917,2022-03-01T00:00:00Z,7.5,8.1,Ogden84th
12917,2025-03-01T00:00:00Z,6.2,6.4,Ogden84th
12917,2024-09-01T00:00:00Z,5.1,5.1,Ogden84th
12917,2025-02-01T00:00:00Z,9.9,10.1,Ogden84th
12917,2020-12-01T00:00:00Z,11.6,12.1,Ogden84th
12917,2021-07-01T00:00:00Z,6.6,6.7,Ogden84th
12917,2023-06-01T00:00:00Z,4.5,4.5,Ogden84th
12917,2023-05-01T00:00:00Z,6.5,6.5,Ogden84th
12917,2024-03-01T00:00:00Z,6.4,6.4,Ogden84th
12917,2022-06-01T00:00:00Z,3,3.1,Ogden84th
12917,2022-08-01T00:00:00Z,5,5,Ogden84th
12917,2020-01-01T00:00:00Z,1.8,1.9,Ogden84th
12917,2024-02-01T00:00:00Z,8.1,8.3,Ogden84th
12917,2025-07-01T00:00:00Z,4.1,4.2,Ogden84th
2651,2020-02-01T00:00:00Z,1.9,1.9,Waterville
2651,2021-07-01T00:00:00Z,11.1,13.2,Waterville
2651,2023-06-01T00:00:00Z,3.9,4.2,Waterville
2651,2024-12-01T00:00:00Z,2.6,2.6,Waterville
2651,2020-01-01T00:00:00Z,2.1,2.2,Waterville
2651,2023-07-01T00:00:00Z,4.3,4.3,Waterville
2651,2025-01-01T00:00:00Z,4.4,4.4,Waterville
2651,2021-11-01T00:00:00Z,4.3,4.3,Waterville
2651,2021-08-01T00:00:00Z,26.4,35.5,Waterville
2651,2020-05-01T00:00:00Z,1.1,1.1,Waterville
2651,2021-02-01T00:00:00Z,1.3,1.3,Waterville
2651,2022-01-01T00:00:00Z,3.5,3.6,Waterville
2651,2022-12-01T00:00:00Z,2.3,2.3,Waterville
2651,2025-06-01T00:00:00Z,3.4,3.5,Waterville
2651,2021-09-01T00:00:00Z,7.3,7.7,Waterville
2651,2021-01-01T00:00:00Z,3.9,3.9,Waterville
2651,2022-06-01T00:00:00Z,1.1,1.1,Waterville
2651,2024-09-01T00:00:00Z,4.2,4.5,Waterville
2651,2021-04-01T00:00:00Z,1.4,1.4,Waterville
2651,2021-03-01T00:00:00Z,1.8,1.9,Waterville
2651,2024-10-01T00:00:00Z,2.2,2.3,Waterville
2651,2024-04-01T00:00:00Z,0.6,0.6,Waterville
2651,2021-06-01T00:00:00Z,2.1,2.2,Waterville
2651,2025-05-01T00:00:00Z,1.1,1.1,Waterville
2651,2024-11-01T00:00:00Z,6.1,6.5,Waterville
2651,2024-03-01T00:00:00Z,0.8,0.8,Waterville
2651,2022-08-01T00:00:00Z,10.3,11,Waterville
2651,2020-10-01T00:00:00Z,4.7,4.9,Waterville
2651,2025-04-01T00:00:00Z,2.3,2.3,Waterville
2651,2023-09-01T00:00:00Z,8.1,8.5,Waterville
2651,2024-08-01T00:00:00Z,10.7,11.3,Waterville
2651,2022-09-01T00:00:00Z,26.6,32.9,Waterville
2651,2025-07-01T00:00:00Z,3.4,3.4,Waterville
2651,2024-01-01T00:00:00Z,1.9,1.9,Waterville
2651,2024-06-01T00:00:00Z,1.1,1.1,Waterville
2651,2024-07-01T00:00:00Z,10.5,12.5,Waterville
2651,2023-04-01T00:00:00Z,1.2,1.2,Waterville
2651,2024-02-01T00:00:00Z,1.4,1.4,Waterville
2651,2023-02-01T00:00:00Z,2.4,2.5,Waterville
2651,2023-01-01T00:00:00Z,2,2,Waterville
2651,2020-08-01T00:00:00Z,2.6,2.6,Waterville
2651,2020-04-01T00:00:00Z,1.4,1.5,Waterville
2651,2023-10-01T00:00:00Z,5.1,5.1,Waterville
2651,2020-03-01T00:00:00Z,1.1,1.1,Waterville
2651,2022-04-01T00:00:00Z,1,1,Waterville
2651,2022-11-01T00:00:00Z,8,8.1,Waterville
2651,2022-05-01T00:00:00Z,0.9,1,Waterville
2651,2021-05-01T00:00:00Z,0.9,1,Waterville
2651,2020-07-01T00:00:00Z,2.5,2.5,Waterville
2651,2020-06-01T00:00:00Z,0.9,1.1,Waterville
2651,2023-05-01T00:00:00Z,4.2,4.3,Waterville
2651,2021-10-01T00:00:00Z,1.8,1.8,Waterville
2651,2024-05-01T00:00:00Z,0.6,0.6,Waterville
2651,2020-09-01T00:00:00Z,38.2,55.8,Waterville
2651,2022-10-01T00:00:00Z,19.3,21.9,Waterville
2651,2021-12-01T00:00:00Z,2,2.1,Waterville
2651,2022-07-01T00:00:00Z,2.7,2.7,Waterville
2651,2022-02-01T00:00:00Z,3.3,3.4,Waterville
2651,2020-11-01T00:00:00Z,5.5,5.6,Waterville
2651,2025-02-01T00:00:00Z,3,3,Waterville
2651,2023-12-01T00:00:00Z,2.7,2.8,Waterville
2651,2023-11-01T00:00:00Z,6.8,6.9,Waterville
2651,2025-03-01T00:00:00Z,0.9,1,Waterville
2651,2022-03-01T00:00:00Z,1.8,1.9,Waterville
2651,2023-03-01T00:00:00Z,1.6,1.7,Waterville
2651,2020-12-01T00:00:00Z,4.4,4.4,Waterville
2651,2023-08-01T00:00:00Z,30,39.8,Waterville
15987,2020-10-01T00:00:00Z,10.6,10.7,Sprague's Addition
15987,2022-09-01T00:00:00Z,14.5,17,Sprague's Addition
15987,2025-06-01T00:00:00Z,3.4,3.4,Sprague's Addition
15987,2021-03-01T00:00:00Z,7.2,7.3,Sprague's Addition
15987,2023-10-01T00:00:00Z,7.4,7.5,Sprague's Addition
15987,2020-07-01T00:00:00Z,5.5,5.9,Sprague's Addition
15987,2020-11-01T00:00:00Z,9.2,9.3,Sprague's Addition
15987,2022-06-01T00:00:00Z,3.5,3.5,Sprague's Addition
15987,2024-05-01T00:00:00Z,1.9,1.9,Sprague's Addition
15987,2020-05-01T00:00:00Z,3.9,3.9,Sprague's Addition
15987,2023-09-01T00:00:00Z,6.9,6.9,Sprague's Addition
15987,2022-05-01T00:00:00Z,2.9,2.9,Sprague's Addition
15987,2022-08-01T00:00:00Z,6.1,6.1,Sprague's Addition
15987,2022-12-01T00:00:00Z,8.8,8.9,Sprague's Addition
15987,2024-07-01T00:00:00Z,6,6.7,Sprague's Addition
15987,2021-04-01T00:00:00Z,5.3,5.3,Sprague's Addition
15987,2022-01-01T00:00:00Z,9.9,10,Sprague's Addition
15987,2023-02-01T00:00:00Z,4.9,4.9,Sprague's Addition
15987,2020-06-01T00:00:00Z,2.3,2.4,Sprague's Addition
15987,2022-02-01T00:00:00Z,7.6,7.6,Sprague's Addition
15987,2023-11-01T00:00:00Z,10,10.1,Sprague's Addition
15987,2023-01-01T00:00:00Z,6.4,6.5,Sprague's Addition
15987,2021-11-01T00:00:00Z,5.2,5.3,Sprague's Addition
15987,2020-03-01T00:00:00Z,7.9,8.1,Sprague's Addition
15987,2024-06-01T00:00:00Z,2,2,Sprague's Addition
15987,2021-06-01T00:00:00Z,5.8,6.2,Sprague's Addition
15987,2025-01-01T00:00:00Z,12.9,13,Sprague's Addition
15987,2025-07-01T00:00:00Z,3.9,3.9,Sprague's Addition
15987,2021-01-01T00:00:00Z,8.9,9.1,Sprague's Addition
15987,2020-08-01T00:00:00Z,4.9,4.9,Sprague's Addition
15987,2020-02-01T00:00:00Z,7.7,7.7,Sprague's Addition
15987,2022-04-01T00:00:00Z,2.7,2.7,Sprague's Addition
15987,2023-05-01T00:00:00Z,5.6,5.6,Sprague's Addition
15987,2024-08-01T00:00:00Z,7.1,7.1,Sprague's Addition
15987,2020-09-01T00:00:00Z,38.3,55.6,Sprague's Addition
15987,2025-02-01T00:00:00Z,3.4,3.4,Sprague's Addition
15987,2022-11-01T00:00:00Z,12.8,13,Sprague's Addition
15987,2020-12-01T00:00:00Z,9,9.1,Sprague's Addition
15987,2023-04-01T00:00:00Z,2.1,2.1,Sprague's Addition
15987,2024-10-01T00:00:00Z,4.4,4.4,Sprague's Addition
15987,2023-03-01T00:00:00Z,3.9,3.9,Sprague's Addition
15987,2025-05-01T00:00:00Z,2,2,Sprague's Addition
15987,2024-03-01T00:00:00Z,3.5,3.5,Sprague's Addition
15987,2024-01-01T00:00:00Z,4.2,4.2,Sprague's Addition
15987,2024-09-01T00:00:00Z,6.7,6.8,Sprague's Addition
15987,2025-03-01T00:00:00Z,2.2,2.2,Sprague's Addition
15987,2023-08-01T00:00:00Z,12.3,14.2,Sprague's Addition
15987,2021-09-01T00:00:00Z,4.8,4.8,Sprague's Addition
15987,2023-06-01T00:00:00Z,4.4,4.4,Sprague's Addition
15987,2024-02-01T00:00:00Z,4.1,4.1,Sprague's Addition
15987,2021-08-01T00:00:00Z,9,10.4,Sprague's Addition
15987,2024-12-01T00:00:00Z,6.2,6.2,Sprague's Addition
15987,2022-03-01T00:00:00Z,5.1,5.1,Sprague's Addition
15987,2023-12-01T00:00:00Z,6.4,6.5,Sprague's Addition
15987,2024-04-01T00:00:00Z,2.1,2.1,Sprague's Addition
15987,2021-05-01T00:00:00Z,3.6,3.7,Sprague's Addition
15987,2020-04-01T00:00:00Z,5.2,5.2,Sprague's Addition
15987,2021-12-01T00:00:00Z,4.4,4.4,Sprague's Addition
15987,2025-04-01T00:00:00Z,2.7,2.7,Sprague's Addition
15987,2024-11-01T00:00:00Z,6.1,6.1,Sprague's Addition
15987,2021-02-01T00:00:00Z,5.4,5.6,Sprague's Addition
15987,2020-01-01T00:00:00Z,3.8,3.9,Sprague's Addition
15987,2021-07-01T00:00:00Z,5.3,5.4,Sprague's Addition
15987,2023-07-01T00:00:00Z,5.8,6.4,Sprague's Addition
15987,2021-10-01T00:00:00Z,5.4,5.5,Sprague's Addition
15987,2022-07-01T00:00:00Z,7.4,7.5,Sprague's Addition
15987,2022-10-01T00:00:00Z,32,41.7,Sprague's Addition
